id,name,account_id,project_id,environment_id,created_at,updated_at,layer,source,modulo,subject_area,model,execute_steps,settings
669802,AGOS_L1_O_WFL_WFISFATZ [[AGOS_L1_O_WFL_WFISFATZ]],702,12990,58598,2026-06-09 14:15:38.685914+00:00,2026-06-30 09:35:48.912620+00:00,L1,OCS,WFL,,WFISFATZ,"[""dbt build --select +wfisfatz""]","{""threads"": 2, ""target_name"": ""default""}"
669803,AGOS_L1_O_RIS_YQCTCTRG [[AGOS_L1_O_RIS_YQCTCTRG]],702,12990,58598,2026-06-09 14:15:38.914387+00:00,2026-07-24 12:56:44.854027+00:00,L1,OCS,XRI,,YQCTCTRG,"[""dbt build --select +yqctctrg""]","{""threads"": 2, ""target_name"": ""default""}"
669804,AGOS_L1_E_IDM_DDETT [[AGOS_L1_E_IDM_DDETT]],702,12990,58598,2026-06-09 14:15:39.266808+00:00,2026-06-30 09:38:13.258334+00:00,L1,IDM,,,DDETT,"[""dbt build --select +ddett""]","{""threads"": 2, ""target_name"": ""default""}"
669805,AGOS_L1_O_CNT_CCPDFRIFL [[AGOS_L1_O_CNT_CCPDFRIFL]],702,12990,58598,2026-06-09 14:15:39.462344+00:00,2026-06-30 09:43:11.097254+00:00,L1,OCS,CNT,,CCPDFRIFL,"[""dbt build --select +ccpdfrifl""]","{""threads"": 2, ""target_name"": ""default""}"
669806,AGOS_L1_O_FMP_CCPSVDPRYM [[AGOS_L1_O_FMP_CCPSVDPRYM]],702,12990,58598,2026-06-09 14:15:39.651609+00:00,2026-07-24 12:59:40.500175+00:00,L1,OCS,XFM,,CCPSVDPRYM,"[""dbt build --select +ccpsvdprym""]","{""threads"": 2, ""target_name"": ""default""}"
669807,AGOS_L2_PRODOTTO_VARIAZIONI_STATO_PRAT [[AGOS_L2_PRODOTTO_VARIAZIONI_STATO_PRAT]],702,12990,58598,2026-06-09 14:15:39.833762+00:00,2026-06-30 09:39:55.018766+00:00,L2,,,PRODOTTO,VARIAZIONI_STATO_PRAT,"[""dbt build --select variazioni_stato_prat""]","{""threads"": 2, ""target_name"": ""default""}"
669808,AGOS_L1_O_CRE_CCCRETSA [[AGOS_L1_O_CRE_CCCRETSA]],702,12990,58598,2026-06-09 14:15:40.031624+00:00,2026-07-24 12:58:47.070679+00:00,L1,OCS,XCE,,CCCRETSA,"[""dbt build --select +cccretsa""]","{""threads"": 2, ""target_name"": ""default""}"
669809,AGOS_L1_O_CQS_QSTABAUB [[AGOS_L1_O_CQS_QSTABAUB]],702,12990,58598,2026-06-09 14:15:40.224160+00:00,2026-06-30 09:39:24.944715+00:00,L1,OCS,CQS,,QSTABAUB,"[""dbt build --select +qstabaub""]","{""threads"": 2, ""target_name"": ""default""}"
669810,AGOS_L1_O_CQS_QSTABSIN [[AGOS_L1_O_CQS_QSTABSIN]],702,12990,58598,2026-06-09 14:15:40.408135+00:00,2026-06-30 09:39:24.430710+00:00,L1,OCS,CQS,,QSTABSIN,"[""dbt build --select +qstabsin""]","{""threads"": 2, ""target_name"": ""default""}"
669811,AGOS_L1_O_PRV_CCRAMCTO [[AGOS_L1_O_PRV_CCRAMCTO]],702,12990,58598,2026-06-09 14:15:40.639204+00:00,2026-07-24 12:57:44.352197+00:00,L1,OCS,XPR,,CCRAMCTO,"[""dbt build --select +ccramcto""]","{""threads"": 2, ""target_name"": ""default""}"
669812,AGOS_L1_O_CQS_CQPSFDINRO [[AGOS_L1_O_CQS_CQPSFDINRO]],702,12990,58598,2026-06-09 14:15:40.890381+00:00,2026-06-30 09:40:00.738439+00:00,L1,OCS,CQS,,CQPSFDINRO,"[""dbt build --select +cqpsfdinro""]","{""threads"": 2, ""target_name"": ""default""}"
669813,AGOS_L1_O_SDS_OXDRFESPE [[AGOS_L1_O_SDS_OXDRFESPE]],702,12990,58598,2026-06-09 14:15:41.130052+00:00,2026-06-30 09:42:53.658063+00:00,L1,OCS,SDS,,OXDRFESPE,"[""dbt build --select +oxdrfespe""]","{""threads"": 2, ""target_name"": ""default""}"
669814,AGOS_L2_ASSICURAZIONI_PROVVIGIONI_ASSICURATIVE [[AGOS_L2_ASSICURAZIONI_PROVVIGIONI_ASSICURATIVE]],702,12990,58598,2026-06-09 14:15:42.292709+00:00,2026-06-30 09:37:52.146994+00:00,L2,,,ASSICURAZIONI,PROVVIGIONI_ASSICURATIVE,"[""dbt build --select provvigioni_assicurative""]","{""threads"": 2, ""target_name"": ""default""}"
669815,AGOS_L1_O_SDS_CCEXFDFLUS [[AGOS_L1_O_SDS_CCEXFDFLUS]],702,12990,58598,2026-06-09 14:15:42.527302+00:00,2026-07-24 12:58:16.676607+00:00,L1,OCS,XSD,,CCEXFDFLUS,"[""dbt build --select +ccexfdflus""]","{""threads"": 2, ""target_name"": ""default""}"
669816,AGOS_L1_O_RIS_MRTRFLRU [[AGOS_L1_O_RIS_MRTRFLRU]],702,12990,58598,2026-06-09 14:15:42.773506+00:00,2026-06-30 09:40:11.845354+00:00,L1,OCS,RIS,,MRTRFLRU,"[""dbt build --select +mrtrflru""]","{""threads"": 2, ""target_name"": ""default""}"
669817,AGOS_L1_O_REC_RE2PRAOP [[AGOS_L1_O_REC_RE2PRAOP]],702,12990,58598,2026-06-09 14:15:43.092345+00:00,2026-07-24 12:58:11.736273+00:00,L1,OCS,XRE,,RE2PRAOP,"[""dbt build --select +re2praop""]","{""threads"": 2, ""target_name"": ""default""}"
669818,AGOS_L1_O_CMN_CNDCFLOG [[AGOS_L1_O_CMN_CNDCFLOG]],702,12990,58598,2026-06-09 14:15:43.331844+00:00,2026-07-24 12:56:16.468151+00:00,L1,OCS,XCM,,CNDCFLOG,"[""dbt build --select +cndcflog""]","{""threads"": 2, ""target_name"": ""default""}"
669819,AGOS_L1_O_ANA_CCANATNR [[AGOS_L1_O_ANA_CCANATNR]],702,12990,58598,2026-06-09 14:15:43.585562+00:00,2026-06-30 09:39:38.067058+00:00,L1,OCS,ANA,,CCANATNR,"[""dbt build --select +ccanatnr""]","{""threads"": 2, ""target_name"": ""default""}"
669820,AGOS_L1_O_CMN_CCCONTFX [[AGOS_L1_O_CMN_CCCONTFX]],702,12990,58598,2026-06-09 14:15:43.843230+00:00,2026-07-24 12:59:03.412223+00:00,L1,OCS,XCM,,CCCONTFX,"[""dbt build --select +cccontfx""]","{""threads"": 2, ""target_name"": ""default""}"
669821,AGOS_L1_O_CON_CCTABTPP [[AGOS_L1_O_CON_CCTABTPP]],702,12990,58598,2026-06-09 14:15:44.054696+00:00,2026-07-24 12:57:15.382095+00:00,L1,OCS,XCO,,CCTABTPP,"[""dbt build --select +cctabtpp""]","{""threads"": 2, ""target_name"": ""default""}"
669822,AGOS_L1_O_CQS_CQPSFDTRS [[AGOS_L1_O_CQS_CQPSFDTRS]],702,12990,58598,2026-06-09 14:15:44.215961+00:00,2026-06-30 09:42:48.466703+00:00,L1,OCS,CQS,,CQPSFDTRS,"[""dbt build --select +cqpsfdtrs""]","{""threads"": 2, ""target_name"": ""default""}"
669823,AGOS_L1_O_INT_CCINTRIF [[AGOS_L1_O_INT_CCINTRIF]],702,12990,58598,2026-06-09 14:15:44.375000+00:00,2026-07-24 12:59:03.191647+00:00,L1,OCS,XIN,,CCINTRIF,"[""dbt build --select +ccintrif""]","{""threads"": 2, ""target_name"": ""default""}"
669824,AGOS_L1_O_CAR_CRINSTANT [[AGOS_L1_O_CAR_CRINSTANT]],702,12990,58598,2026-06-09 14:15:44.590360+00:00,2026-07-24 12:55:10.768524+00:00,L1,OCS,XCA,,CRINSTANT,"[""dbt build --select +crinstant""]","{""threads"": 2, ""target_name"": ""default""}"
669825,AGOS_L1_O_VIG_CCBITGCL [[AGOS_L1_O_VIG_CCBITGCL]],702,12990,58598,2026-06-09 14:15:44.797906+00:00,2026-06-30 09:34:12.357298+00:00,L1,OCS,VIG,,CCBITGCL,"[""dbt build --select +ccbitgcl""]","{""threads"": 2, ""target_name"": ""default""}"
669826,AGOS_L1_O_ANA_CCAMMXOS [[AGOS_L1_O_ANA_CCAMMXOS]],702,12990,58598,2026-06-09 14:15:45.046944+00:00,2026-06-30 09:42:27.279685+00:00,L1,OCS,ANA,,CCAMMXOS,"[""dbt build --select +ccammxos""]","{""threads"": 2, ""target_name"": ""default""}"
669827,AGOS_L1_E_BSN_DEGRADED [[AGOS_L1_E_BSN_DEGRADED]],702,12990,58598,2026-06-09 14:15:45.288611+00:00,2026-06-30 09:39:12.993178+00:00,L1,BSN,,,DEGRADED,"[""dbt build --select +degraded""]","{""threads"": 2, ""target_name"": ""default""}"
669828,AGOS_L1_O_FMP_OXCSFTCA [[AGOS_L1_O_FMP_OXCSFTCA]],702,12990,58598,2026-06-09 14:15:45.499711+00:00,2026-06-30 09:42:29.984734+00:00,L1,OCS,FMP,,OXCSFTCA,"[""dbt build --select +oxcsftca""]","{""threads"": 2, ""target_name"": ""default""}"
669829,AGOS_L1_O_CON_PLPRATST [[AGOS_L1_O_CON_PLPRATST]],702,12990,58598,2026-06-09 14:15:45.711855+00:00,2026-07-24 12:56:30.867009+00:00,L1,OCS,XCO,,PLPRATST,"[""dbt build --select +plpratst""]","{""threads"": 2, ""target_name"": ""default""}"
669830,AGOS_L1_O_CON_PLTBPROD [[AGOS_L1_O_CON_PLTBPROD]],702,12990,58598,2026-06-09 14:15:45.946848+00:00,2026-06-30 09:40:20.374209+00:00,L1,OCS,CON,,PLTBPROD,"[""dbt build --select +pltbprod""]","{""threads"": 2, ""target_name"": ""default""}"
669831,AGOS_L1_O_CMN_CNGSFGDEG [[AGOS_L1_O_CMN_CNGSFGDEG]],702,12990,58598,2026-06-09 14:15:46.161679+00:00,2026-07-24 12:58:44.743056+00:00,L1,OCS,XCM,,CNGSFGDEG,"[""dbt build --select +cngsfgdeg""]","{""threads"": 2, ""target_name"": ""default""}"
669832,AGOS_L1_O_CRE_CCCREEED [[AGOS_L1_O_CRE_CCCREEED]],702,12990,58598,2026-06-09 14:15:46.382467+00:00,2026-06-30 09:42:08.543351+00:00,L1,OCS,CRE,,CCCREEED,"[""dbt build --select +cccreeed""]","{""threads"": 2, ""target_name"": ""default""}"
669833,AGOS_L1_O_CON_CCBIRADD [[AGOS_L1_O_CON_CCBIRADD]],702,12990,58598,2026-06-09 14:15:46.643065+00:00,2026-06-30 09:39:22.824459+00:00,L1,OCS,CON,,CCBIRADD,"[""dbt build --select +ccbiradd""]","{""threads"": 2, ""target_name"": ""default""}"
669834,AGOS_L1_O_CAR_CCPSVDART [[AGOS_L1_O_CAR_CCPSVDART]],702,12990,58598,2026-06-09 14:15:46.850151+00:00,2026-06-30 09:38:36.065095+00:00,L1,OCS,CAR,,CCPSVDART,"[""dbt build --select +ccpsvdart""]","{""threads"": 2, ""target_name"": ""default""}"
669835,AGOS_L1_O_INT_CCINTIAE [[AGOS_L1_O_INT_CCINTIAE]],702,12990,58598,2026-06-09 14:15:47.012464+00:00,2026-06-30 09:42:48.066150+00:00,L1,OCS,INT,,CCINTIAE,"[""dbt build --select +ccintiae""]","{""threads"": 2, ""target_name"": ""default""}"
669836,AGOS_L1_O_ANA_CCANATRA [[AGOS_L1_O_ANA_CCANATRA]],702,12990,58598,2026-06-09 14:15:47.224325+00:00,2026-07-16 08:46:36.838741+00:00,L1,OCS,ANA,,CCANATRA,"[""dbt build --select +ccanatra""]","{""threads"": 2, ""target_name"": ""default""}"
669837,AGOS_L1_O_INC_CCCASTE [[AGOS_L1_O_INC_CCCASTE]],702,12990,58598,2026-06-09 14:15:47.430311+00:00,2026-07-24 12:58:27.152340+00:00,L1,OCS,XIC,,CCCASTE,"[""dbt build --select +cccaste""]","{""threads"": 2, ""target_name"": ""default""}"
669838,AGOS_L1_O_CQS_CQPSFDAAS [[AGOS_L1_O_CQS_CQPSFDAAS]],702,12990,58598,2026-06-09 14:15:47.597552+00:00,2026-07-24 12:56:34.129503+00:00,L1,OCS,XCQ,,CQPSFDAAS,"[""dbt build --select +cqpsfdaas""]","{""threads"": 2, ""target_name"": ""default""}"
669839,AGOS_L1_O_RIS_YQNGRANT [[AGOS_L1_O_RIS_YQNGRANT]],702,12990,58598,2026-06-09 14:15:47.782834+00:00,2026-07-24 12:56:52.543385+00:00,L1,OCS,XRI,,YQNGRANT,"[""dbt build --select +yqngrant""]","{""threads"": 2, ""target_name"": ""default""}"
669840,AGOS_L1_O_INT_INFSFCND [[AGOS_L1_O_INT_INFSFCND]],702,12990,58598,2026-06-09 14:15:48.029161+00:00,2026-07-24 12:58:38.784546+00:00,L1,OCS,XIN,,INFSFCND,"[""dbt build --select +infsfcnd""]","{""threads"": 2, ""target_name"": ""default""}"
669841,AGOS_L1_O_CAR_CATBFGEM [[AGOS_L1_O_CAR_CATBFGEM]],702,12990,58598,2026-06-09 14:15:48.214412+00:00,2026-06-30 09:42:41.104898+00:00,L1,OCS,CAR,,CATBFGEM,"[""dbt build --select +catbfgem""]","{""threads"": 2, ""target_name"": ""default""}"
669842,AGOS_L1_O_CMN_CNTLFLOGPE [[AGOS_L1_O_CMN_CNTLFLOGPE]],702,12990,58598,2026-06-09 14:15:48.367768+00:00,2026-07-24 12:59:51.606720+00:00,L1,OCS,XCM,,CNTLFLOGPE,"[""dbt build --select +cntlflogpe""]","{""threads"": 2, ""target_name"": ""default""}"
669843,AGOS_L1_O_CRE_CCCFSEET [[AGOS_L1_O_CRE_CCCFSEET]],702,12990,58598,2026-06-09 14:15:48.552521+00:00,2026-07-24 12:59:52.075639+00:00,L1,OCS,XCE,,CCCFSEET,"[""dbt build --select +cccfseet""]","{""threads"": 2, ""target_name"": ""default""}"
669844,AGOS_L1_O_TRS_CCBIRGPR [[AGOS_L1_O_TRS_CCBIRGPR]],702,12990,58598,2026-06-09 14:15:49.532169+00:00,2026-06-30 09:37:29.339165+00:00,L1,OCS,TRS,,CCBIRGPR,"[""dbt build --select +ccbirgpr""]","{""threads"": 2, ""target_name"": ""default""}"
669845,AGOS_L2_ONBOARDING_WFL_ATTIVITA [[AGOS_L2_ONBOARDING_WFL_ATTIVITA]],702,12990,58598,2026-06-09 14:15:49.695075+00:00,2026-06-30 09:40:15.636289+00:00,L2,,,ONBOARDING,WFL_ATTIVITA,"[""dbt build --select wfl_attivita""]","{""threads"": 2, ""target_name"": ""default""}"
669846,AGOS_L1_O_FMP_OXCOFCOCD [[AGOS_L1_O_FMP_OXCOFCOCD]],702,12990,58598,2026-06-09 14:15:49.886222+00:00,2026-06-30 09:36:22.741492+00:00,L1,OCS,FMP,,OXCOFCOCD,"[""dbt build --select +oxcofcocd""]","{""threads"": 2, ""target_name"": ""default""}"
669847,AGOS_L1_O_REC_RETAFST [[AGOS_L1_O_REC_RETAFST]],702,12990,58598,2026-06-09 14:15:50.116720+00:00,2026-06-30 09:36:23.855492+00:00,L1,OCS,REC,,RETAFST,"[""dbt build --select +retafst""]","{""threads"": 2, ""target_name"": ""default""}"
669848,AGOS_L1_O_AIN_AIECFPARE [[AGOS_L1_O_AIN_AIECFPARE]],702,12990,58598,2026-06-09 14:15:50.332361+00:00,2026-06-30 09:42:23.577620+00:00,L1,OCS,AIN,,AIECFPARE,"[""dbt build --select +aiecfpare""]","{""threads"": 2, ""target_name"": ""default""}"
669849,AGOS_L1_O_FMP_BAPRATRI [[AGOS_L1_O_FMP_BAPRATRI]],702,12990,58598,2026-06-09 14:15:51.489220+00:00,2026-07-24 12:57:41.672717+00:00,L1,OCS,XFM,,BAPRATRI,"[""dbt build --select +bapratri""]","{""threads"": 2, ""target_name"": ""default""}"
669850,AGOS_L1_O_AIN_AIECFPAREL [[AGOS_L1_O_AIN_AIECFPAREL]],702,12990,58598,2026-06-09 14:15:51.695657+00:00,2026-06-30 09:42:23.925571+00:00,L1,OCS,AIN,,AIECFPAREL,"[""dbt build --select +aiecfparel""]","{""threads"": 2, ""target_name"": ""default""}"
669851,AGOS_L1_O_CMN_OXSOFDOFD [[AGOS_L1_O_CMN_OXSOFDOFD]],702,12990,58598,2026-06-09 14:15:51.906508+00:00,2026-06-30 09:37:51.940042+00:00,L1,OCS,CMN,,OXSOFDOFD,"[""dbt build --select +oxsofdofd""]","{""threads"": 2, ""target_name"": ""default""}"
669852,AGOS_L1_O_RIS_YQCTCTRB [[AGOS_L1_O_RIS_YQCTCTRB]],702,12990,58598,2026-06-09 14:15:52.091929+00:00,2026-06-30 09:36:27.736558+00:00,L1,OCS,RIS,,YQCTCTRB,"[""dbt build --select +yqctctrb""]","{""threads"": 2, ""target_name"": ""default""}"
